"REPORT_ID","Sex","AGE_GROUP","Thrown Out","Injury Extent","Seat Belt","YEAR"
"2021-25649-13/09/2024","Female","91","Unknown","Admitted to Hospital","Not Worn","2021"
"2021-25656-13/09/2024","Male","14","Unknown","Treated at Hospital","Not Worn","2021"
"2021-25663-13/09/2024","Male","32","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-25690-13/09/2024","Male","47","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-25700-13/09/2024","Male","18","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-25710-13/09/2024","Female","74","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-25737-13/09/2024","Male","75","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-25738-13/09/2024","Male","60","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-25756-13/09/2024","Male","71","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-25760-13/09/2024","Male","32","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-25774-13/09/2024","Male","78","Thrown Out","By Private","Not Worn","2021"
"2021-25786-13/09/2024","Male","51","Unknown","Treated at Hospital","Not Worn","2021"
"2021-25787-13/09/2024","Male","52","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-25791-13/09/2024","Female","10","Unknown","Treated at Hospital","Not Worn","2021"
"2021-25793-13/09/2024","Male","35","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-25807-13/09/2024","Male","56","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-25833-13/09/2024","Female","27","Thrown Out","By Private","Not Worn","2021"
"2021-25844-13/09/2024","Female","47","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-25854-13/09/2024","Male","50","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-25860-13/09/2024","Female","54","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-25862-13/09/2024","Male","40","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-25863-13/09/2024","Male","26","Thrown Out","Treated at Hospital","Fitted - Not Worn","2021"
"2021-25863-13/09/2024","Male","03","Not Thrown Out","Treated at Hospital","Child Restraint - Not Worn","2021"
"2021-25863-13/09/2024","Female","03","Not Thrown Out","Treated at Hospital","Child Restraint - Not Worn","2021"
"2021-25875-13/09/2024","Male","36","Thrown Out","By Private","Not Worn","2021"
"2021-25893-13/09/2024","Male","13","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-25953-13/09/2024","Female","47","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-25959-13/09/2024","Male","37","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-25971-13/09/2024","Male","16","Thrown Out","Fatal","Not Worn","2021"
"2021-25982-13/09/2024","Male","56","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-25991-13/09/2024","Female","74","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-25992-13/09/2024","Male","38","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-25996-13/09/2024","Male","17","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26016-13/09/2024","Male","58","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26023-13/09/2024","Female","36","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26027-13/09/2024","Female","55","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26029-13/09/2024","Male","56","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26030-13/09/2024","Male","50","Unknown","By Private","Not Worn","2021"
"2021-26033-13/09/2024","Male","38","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26052-13/09/2024","Male","54","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26054-13/09/2024","Male","34","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26062-13/09/2024","Female","11","Unknown","By Private","Not Worn","2021"
"2020-26072-13/09/2024","Female","37","Thrown Out","By Private","Not Worn","2020"
"2021-26077-13/09/2024","Female","60","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26084-13/09/2024","Female","17","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26092-13/09/2024","Male","50","Unknown","Treated at Hospital","Not Worn","2021"
"2021-26104-13/09/2024","Male","13","Unknown","Fatal","Not Worn","2021"
"2021-26105-13/09/2024","Male","40","Unknown","Admitted to Hospital","Not Worn","2021"
"2021-26109-13/09/2024","Male","16","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26111-13/09/2024","Male","68","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26114-13/09/2024","Male","59","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26120-13/09/2024","Female","03","Not Thrown Out","By Private","Fitted - Not Worn","2021"
"2021-26126-13/09/2024","Male","56","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26146-13/09/2024","Male","34","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26149-13/09/2024","Male","56","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26153-13/09/2024","Male","41","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26155-13/09/2024","Female","28","Thrown Out","By Private","Not Worn","2021"
"2021-26156-13/09/2024","Male","53","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26165-13/09/2024","Male","21","Unknown","Treated at Hospital","Not Worn","2021"
"2021-26206-13/09/2024","Male","17","Thrown Out","By Private","Not Worn","2021"
"2021-26207-13/09/2024","Female","33","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26212-13/09/2024","Male","32","Unknown","By Private","Not Worn","2021"
"2021-26217-13/09/2024","Male","53","Unknown","Admitted to Hospital","Not Worn","2021"
"2021-26222-13/09/2024","Male","88","Unknown","Treated at Hospital","Not Worn","2021"
"2021-26232-13/09/2024","Male","55","Thrown Out","By Private","Not Worn","2021"
"2021-26246-13/09/2024","Male","32","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26250-13/09/2024","Male","53","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26261-13/09/2024","Male","38","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26266-13/09/2024","Male","20","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26274-13/09/2024","Male","19","Not Thrown Out","Admitted to Hospital","Fitted - Not Worn","2021"
"2021-26276-13/09/2024","Female","14","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26279-13/09/2024","Male","62","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26293-13/09/2024","Male","29","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26295-13/09/2024","Male","44","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26297-13/09/2024","Male","52","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26303-13/09/2024","Male","17","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26310-13/09/2024","Female","32","Not Thrown Out","Treated at Hospital","Not Fitted","2021"
"2021-26310-13/09/2024","Female","35","Unknown","Treated at Hospital","Not Worn","2021"
"2021-26310-13/09/2024","Male","01","Unknown","Treated at Hospital","Not Worn","2021"
"2021-26340-13/09/2024","Male","13","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26342-13/09/2024","Male","64","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26344-13/09/2024","Female","16","Thrown Out","Admitted to Hospital","Fitted - Not Worn","2021"
"2021-26344-13/09/2024","Female","17","Thrown Out","Admitted to Hospital","Fitted - Not Worn","2021"
"2021-26349-13/09/2024","Male","13","Thrown Out","By Private","Not Worn","2021"
"2021-26357-13/09/2024","Male","21","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26361-13/09/2024","Female","23","Not Thrown Out","By Private","Fitted - Not Worn","2021"
"2021-26366-13/09/2024","Male","56","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26377-13/09/2024","Male","27","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26417-13/09/2024","Male","56","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26440-13/09/2024","Female","74","Unknown","By Private","Not Worn","2021"
"2021-26444-13/09/2024","Male","59","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26447-13/09/2024","Male","55","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26472-13/09/2024","Male","18","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26481-13/09/2024","Male","27","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26487-13/09/2024","Male","23","Unknown","Treated at Hospital","Not Worn","2021"
"2021-26507-13/09/2024","Male","20","Not Thrown Out","By Private","Fitted - Not Worn","2021"
"2021-26518-13/09/2024","Male","08","Unknown","Treated at Hospital","Not Worn","2021"
"2021-26524-13/09/2024","Male","53","Thrown Out","Fatal","Fitted - Not Worn","2021"
"2021-26530-13/09/2024","Male","34","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26532-13/09/2024","Male","37","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26534-13/09/2024","Male","54","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26542-13/09/2024","Female","57","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26547-13/09/2024","Male","22","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26551-13/09/2024","Male","46","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26551-13/09/2024","Female","39","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26568-13/09/2024","Male","52","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26577-13/09/2024","Male","58","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26577-13/09/2024","Male","60","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26584-13/09/2024","Male","52","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26589-13/09/2024","Male","66","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26592-13/09/2024","Male","33","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26595-13/09/2024","Male","20","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26597-13/09/2024","Female","41","Unknown","Treated at Hospital","Not Worn","2021"
"2021-26611-13/09/2024","Male","58","Thrown Out","Fatal","Fitted - Not Worn","2021"
"2021-26645-13/09/2024","Male","17","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26652-13/09/2024","Female","62","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26675-13/09/2024","Male","67","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26676-13/09/2024","Male","26","Unknown","Treated at Hospital","Not Worn","2021"
"2021-26679-13/09/2024","Male","16","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26681-13/09/2024","Male","24","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26686-13/09/2024","Male","23","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26706-13/09/2024","Male","38","Thrown Out","By Private","Not Worn","2021"
"2021-26720-13/09/2024","Male","65","Unknown","Fatal","Not Worn","2021"
"2021-26721-13/09/2024","Male","56","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26732-13/09/2024","Male","52","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26733-13/09/2024","Male","53","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26738-13/09/2024","Male","57","Thrown Out","By Private","Not Worn","2021"
"2021-26750-13/09/2024","Male","47","Thrown Out","By Private","Not Worn","2021"
"2021-26751-13/09/2024","Female","45","Thrown Out","By Private","Not Worn","2021"
"2021-26757-13/09/2024","Male","34","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26766-13/09/2024","Female","17","Unknown","Treated at Hospital","Not Worn","2021"
"2021-26781-13/09/2024","Male","30","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26789-13/09/2024","Male","56","Unknown","Treated at Hospital","Not Worn","2021"
"2021-26797-13/09/2024","Male","56","Unknown","By Private","Not Worn","2021"
"2021-26817-13/09/2024","Male","55","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26827-13/09/2024","Male","46","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26860-13/09/2024","Male","56","Not Thrown Out","Admitted to Hospital","Fitted - Not Worn","2021"
"2021-26862-13/09/2024","Female","26","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26874-13/09/2024","Male","61","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26878-13/09/2024","Male","42","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26879-13/09/2024","Male","71","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26884-13/09/2024","Male","35","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26891-13/09/2024","Male","37","Thrown Out","By Private","Not Worn","2021"
"2021-26896-13/09/2024","Male","22","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26898-13/09/2024","Male","52","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26900-13/09/2024","Female","49","Thrown Out","By Private","Not Worn","2021"
"2021-26900-13/09/2024","Female","10","Thrown Out","By Private","Not Worn","2021"
"2021-26908-13/09/2024","Male","22","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26927-13/09/2024","Male","37","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26928-13/09/2024","Male","62","Thrown Out","By Private","Not Worn","2021"
"2021-26935-13/09/2024","Male","48","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26952-13/09/2024","Female","39","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-26957-13/09/2024","Male","25","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26959-13/09/2024","Male","45","Thrown Out","Fatal","Not Worn","2021"
"2021-26974-13/09/2024","Female","79","Unknown","Admitted to Hospital","Not Worn","2021"
"2021-26980-13/09/2024","Male","16","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26986-13/09/2024","Male","40","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-26989-13/09/2024","Female","23","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-27009-13/09/2024","Male","27","Unknown","Treated at Hospital","Not Worn","2021"
"2021-27014-13/09/2024","Female","44","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-27019-13/09/2024","Male","18","Thrown Out","By Private","Not Worn","2021"
"2021-27027-13/09/2024","Male","78","Unknown","Admitted to Hospital","Not Worn","2021"
"2021-27033-13/09/2024","Female","12","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-27034-13/09/2024","Male","16","Unknown","Treated at Hospital","Not Worn","2021"
"2021-27043-13/09/2024","Male","22","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-27054-13/09/2024","Male","66","Unknown","By Private","Not Worn","2021"
"2021-27057-13/09/2024","Male","29","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-27058-13/09/2024","Male","19","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-27060-13/09/2024","Male","54","Thrown Out","Fatal","Not Worn","2021"
"2021-27062-13/09/2024","Male","28","Thrown Out","By Private","Not Worn","2021"
"2021-27063-13/09/2024","Female","32","Thrown Out","By Private","Not Worn","2021"
"2021-27127-13/09/2024","Male","61","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-27129-13/09/2024","Male","61","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-27141-13/09/2024","Male","08","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-27148-13/09/2024","Male","27","Not Thrown Out","Admitted to Hospital","Fitted - Not Worn","2021"
"2021-27155-13/09/2024","Male","45","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-27178-13/09/2024","Male","47","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-27187-13/09/2024","Male","26","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-27188-13/09/2024","Female","10","Unknown","Treated at Hospital","Not Worn","2021"
"2021-27191-13/09/2024","Male","33","Thrown Out","By Private","Not Worn","2021"
"2021-27197-13/09/2024","Male","63","Not Thrown Out","By Private","Fitted - Not Worn","2021"
"2021-27203-13/09/2024","Male","28","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-27234-13/09/2024","Male","56","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-27242-13/09/2024","Male","17","Thrown Out","Treated at Hospital","Fitted - Not Worn","2021"
"2021-27251-13/09/2024","Male","12","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-27257-13/09/2024","Female","51","Not Thrown Out","By Private","Fitted - Not Worn","2021"
"2021-27265-13/09/2024","Male","41","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-27273-13/09/2024","Male","39","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-27275-13/09/2024","Male","47","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-27276-13/09/2024","Male","72","Unknown","Admitted to Hospital","Not Worn","2021"
"2021-27285-13/09/2024","Male","38","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-27287-13/09/2024","Male","66","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-27304-13/09/2024","Male","24","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-27313-13/09/2024","Male","66","Thrown Out","Admitted to Hospital","Not Worn","2021"
"2021-27321-13/09/2024","Male","61","Unknown","Treated at Hospital","Not Worn","2021"
"2021-27348-13/09/2024","Male","48","Thrown Out","Treated at Hospital","Not Worn","2021"
"2021-27368-13/09/2024","Male","23","Thrown Out","Fatal","Fitted - Not Worn","2021"
"2021-27368-13/09/2024","Male","20","Thrown Out","Admitted to Hospital","Not Applicable","2021"
